"sujet_id","sujet","auteur","date","message","url"
3582,"Démission présumée après congé maternité","Math64","2026-05-26T17:48:49.740Z","Bonjour, Si vous avez eu un arrêt de travail et que vous l’avez transmis dans les temps, je ne comprends pas comment l’employeur a pu vous considérer en absence injustifiée. Là, clairement, pour pouvoir vous répondre, il nous faut un historique daté des faits de manière chronologique depuis le départ en congé maternité . Sans cela, nul ne saurait vous répondre correctement.","https://forum.juritravail.com/t/demission-presumee-apres-conge-maternite/3582"
3493,"Rupture conventionnelle convention collective 66","Dokstry","2026-05-13T14:07:45.717Z","Bonjour, Salarié sous convention collective 66 , je souhaiterais une rupture conventionnelle . Mon ancienneté est de 30 ans..salaires bruts des 12 derniers mois 4162,56. Comment calculer svp merci","https://forum.juritravail.com/t/rupture-conventionnelle-convention-collective-66/3493"
3493,"Rupture conventionnelle convention collective 66","Math64","2026-05-13T21:28:05.912Z","Dokstry: Salarié sous convention collective 66 , je souhaiterais une rupture conventionnelle . Mon ancienneté est de 30 ans..salaires bruts des 12 derniers mois 4162,56. Comment calculer svp merci Bonjour, Le principe est de toujours retenir le montant le plus favorable entre l’indemnité légale et l’indemnité conventionnelle. Le salaire de référence à utiliser est la moyenne la plus avantageuse entre les 12 ou 3 derniers mois de salaire. Si vous êtes employé ou non-cadre : Selon l’ article 17 de la CCN 66 , l’indemnité est d’un demi-mois de salaire par année d’ancienneté, mais elle est plafonnée à 6 mois de salaire maximum. Ce plafond rend la convention moins avantageuse pour 30 ans d’ancienneté. C’est donc le barème légal ( Code du travail , art. L. 1237-13 et R. 1234-2 ) qui s’applique : 1/4 de mois jusqu’à 10 ans, puis 1/3 de mois au-delà. Votre indemnité minimale garantie sera d’environ 38 156,80 € . Si vous êtes cadre ou directeur : L’ article 17 de la CCN 66 précise que ce plafond de 6 mois s’applique « sauf dispositions particulières aux cadres ». Ces dispositions (prévues dans les annexes de la convention) portent l’indemnité à 1 mois par an, avec un plafond repoussé à 12 mois (cadre) ou 18 mois (directeur). C’est donc le calcul conventionnel qui s’applique ici car il vous est plus favorable. Votre indemnité minimale sera d’environ 49 950,72 € (statut cadre) ou 74 926,08 € (statut directeur).","https://forum.juritravail.com/t/rupture-conventionnelle-convention-collective-66/3493"
3493,"Rupture conventionnelle convention collective 66","Dokstry","2026-05-14T02:26:42.824Z","Si pour une ancienneté de 29 ans et 10 mois comment calculer les 10 mois svp","https://forum.juritravail.com/t/rupture-conventionnelle-convention-collective-66/3493"
3493,"Rupture conventionnelle convention collective 66","Math64","2026-05-14T06:04:14.616Z","Bonjour, Pour un calcul plus précis: Code du travail numérique Simulateur - Calcul de l'indemnité de rupture conventionnelle Vous souhaitez calculer le montant de l'indemnité de rupture conventionnelle ? Notre simulateur vous apporte une réponse personnalisée.","https://forum.juritravail.com/t/rupture-conventionnelle-convention-collective-66/3493"
3391,"Baisse d’activité de 70% et rendez-vous à 3 contre 1 : La Rupture Conventionnelle est-elle la solution ?","devi16","2026-04-25T12:44:58.729Z","Bonjour à tous, Je sollicite votre aide car je suis dans une situation de blocage total et je stresse énormément. J’ai un rendez-vous la semaine prochaine où je serai seule face à trois responsables de mon entreprise (le Gérant, la Directrice et la Responsable Pédagogique). Ma situation : Je suis formatrice en CDI (statut intermittent) depuis 2 ans et demi. Mon contrat de travail prévoit un minimum garanti de 220h/an . L’année dernière, j’ai signé un document officiel de répartition pour 528h de face-à-face pédagogique . Dans les faits, j’ai réalisé plus de 600h totales sur l’année. Le document que j’ai signé stipule précisément : « En acceptant de dispenser les enseignements des modules présentés ci-dessus, je m’engage à respecter les volumes qui leur sont affectés ainsi que le planning mis en place lors de la journée prévue à cet effet. Toute modification devra faire l’objet d’un accord préalable de la direction. » Le problème : Pour la rentrée, on me demande de signer un nouveau planning de seulement 192h . C’est une baisse de plus de 60% par rapport à mon activité réelle, et c’est surtout un volume inférieur à mon minimum contractuel de 220h . Ma question sur la stratégie à adopter : Face à ce rendez-vous qui m’angoisse beaucoup, je ne sais pas comment réagir. Pensez-vous qu’il soit judicieux que je leur propose une rupture conventionnelle pour débloquer le problème ? Est-ce que cela « vaut le coup » dans ma situation ou est-ce que je risque de perdre mes droits ? L’employeur peut-il m’obliger à signer pour 192h alors que c’est hors contrat ? Comment rester ferme face à trois personnes quand on est à bout de nerfs ? Que feriez-vous à ma place pour sortir de cette impasse proprement ? Je vous remercie énormément pour le temps que vous consacrez à me répondre. Vos avis me sont précieux pour m’aider à y voir plus clair.","https://forum.juritravail.com/t/baisse-d-activite-de-70-et-rendez-vous-a-3-contre-1-la-rupture-conventionnelle-est-elle-la-solution/3391"
3391,"Baisse d’activité de 70% et rendez-vous à 3 contre 1 : La Rupture Conventionnelle est-elle la solution ?","FD","2026-04-26T04:05:49.979Z","Bonjour, Apparemment à lire votre exposé, votre entreprise n’aurai plus la capacité de vous fournir assez d’heures en rapport avec votre contrat de travail . Dans un contexte économique l’employeur a pouvoir de réduire les heures d’un ou plusieurs salarié en suivant les textes de lois s’y afférent. Je cite: *L’employeur est tenu d’informer individuellement chaque salarié de sa proposition de modification du contrat par lettre recommandée avec accusé de réception. Il doit préciser dans cette lettre quel est le motif économique à l’origine de la proposition (Cass. soc., 8 novembre 2023, n° 22-11.369) et que le salarié dispose de 1 mois pour faire connaître son refus (Code du travail., art.. L. 1222-6). Il s’agit d’un délai de 1 mois complet qui démarre le jour où le salarié reçoit le courrier recommandé lui proposant la modification et expire à minuit de la même date du mois suivant (Cass. soc., 3 mars 2009, n° 07-42.850). Au-delà de ce délai et en l’absence de réponse de sa part, le salarié est considéré comme ayant accepté la modification, et il sera tenu d’exécuter son contrat aux nouvelles conditions (art. 1222-6 du code du travail ). En cas de refus, l’employeur peut décider de renoncer à ce changement de fonctions, en le proposant à un autre salarié par exemple, et maintenir le salarié dans sa situation actuelle. Si cela n’est pas possible, il ne peut pas le sanctionner ou le licencier en raison de son refus car il ne s’agit pas d’une faute. En revanche, il pourra prononcer son licenciement, non pas en raison du refus lui-même, mais pour le motif qui l’a amené à faire évoluer son contrat de travail en s’assurant qu’il répond aux critères de la cause « réelle et sérieuse » du licenciement. Aucune forme n’est légalement requise pour que le salarié exprime son refus. *Source: culture RH. Donc, comme vous le voyez, il n’y pas d’obligation de prendre une décision aussi rapide. Prenez le temps de bien réfléchir. Il serait préférable d’attendre que ce soit votre employeur qui vous licencie au motif économique. En effet, il y aura de meilleurs accompagnements pour votre avenir professionnel. N""hésitez pas à rencontrer des personnes dans des structures juridiques comme une maison de la justice, ou autre. Cela vous aidera à prendre la décision qui vous conviendra le mieux. Vous disposez d’un mois, profitez-en. Si votre employeur ne respecte pas la procédure juridique indiquée, prévenez votre inspection du travail , cela est important et faites-vous accompagner par une structure juridique. Ne laissez pas votre employeur vous mener en bateau. Vous avez des droits, il se doit de les respecter. Mais, laissez-le prendre la décision de vous licencier si cela devait arriver. N’anticipez pas à sa place. il y a plus à y gagner. Cordialement.","https://forum.juritravail.com/t/baisse-d-activite-de-70-et-rendez-vous-a-3-contre-1-la-rupture-conventionnelle-est-elle-la-solution/3391"
3391,"Baisse d’activité de 70% et rendez-vous à 3 contre 1 : La Rupture Conventionnelle est-elle la solution ?","devi16","2026-04-26T08:59:10.652Z","Bonjour FD, Je vous remercie beaucoup pour votre réponse et pour avoir pris le temps de m’éclairer sur le délai d’un mois prévu par l’article L. 1222-6 . C’est une information très importante pour moi. Pour que vous ayez une vision plus précise, j’ai mis en ligne les deux documents (anonymisés) : Document 1 (avril 2025) : Ma répartition de l’an dernier pour 528 heures (j’en ai fait plus de 600 au final). Document 2 (avril 2026) : La proposition reçue par mail pour la rentrée : 192 heures . On remarque que ce volume est inférieur au minimum de 220 heures prévu dans mon contrat. Par ailleurs, j’ai reçu un mail m’informant que mes cours d’informatique ont été redistribués à d’autres formateurs. J’ai également noté que dans d’autres matières (Anglais et Culture Générale), il y a beaucoup de mouvements : il y a eu 2 démissions en Anglais et 2 démissions en Culture Générale en deux ans. L’établissement en est actuellement au troisième formateur pour ces deux matières. Compte tenu de ces éléments, j’ai quelques interrogations : Le motif économique est-il réellement applicable si les cours existent toujours mais sont donnés à d’autres personnes ? Est-ce que ces informations peuvent faciliter une discussion autour d’une rupture conventionnelle ? Comme l’ambiance et la situation pèsent beaucoup sur ma santé, j’aimerais vraiment trouver une solution pour partir proprement. Je vous remercie encore pour votre aide et vos conseils. Répartition horaire 26-27 481×318 15.3 KB Volume horaires BTS - rentrée 2025.pdf 498×544 22 KB","https://forum.juritravail.com/t/baisse-d-activite-de-70-et-rendez-vous-a-3-contre-1-la-rupture-conventionnelle-est-elle-la-solution/3391"
3391,"Baisse d’activité de 70% et rendez-vous à 3 contre 1 : La Rupture Conventionnelle est-elle la solution ?","FD","2026-04-29T04:34:05.804Z","Bonjour, Votre employeur va jouer sur le volume d’heures qui sera réparti sur d’autres formateurs pour justifier une réduction de poste. Ce qui avec un bon défenseur peut être démonter juridiquement. Rien ne vous empêche de voir pour une rupture conventionnelle . En espérant que votre employeur accepte. Un licenciement économique aurai été plus avantageux financièrement, ainsi qu’en terme de formations, etc, etc. Mais comme cette situation et autre pèsent sur votre santé, optez pour une solution plus rapide et qui vous agrée. Cordialement.","https://forum.juritravail.com/t/baisse-d-activite-de-70-et-rendez-vous-a-3-contre-1-la-rupture-conventionnelle-est-elle-la-solution/3391"
2519,"Non paiement d'un solde de tout compte","SandrineV_974","2025-12-03T07:41:57.958Z","Bonjour, Je viens aujourd’hui chercher des réponses à ma situation professionnelle. J’ai été salarié dans une société de service à la personne pendant plus de 6 ans. J’avais comme dernier emploi, le poste de responsable coordinateur. En juin la société a été revendue, et a été reprise par ma collègue, qui donc devenu ma responsable. Cette personne a bcp de rancœur à mon égard, car j’ai obtenu le même poste qu’elle sans diplôme, mais surtout sans jamais avoir postulé à ce poste, que l’ancienne est venue me proposer. Pendant 3 ans, j’ai travaillé en partenariat avec cette collègue, ca toujours été compliqué le relationnel entre nous, je vous passe les détails de “ se propose de me remplacer mais ne se présente pas chez le bénéficiaire, me donne pas des informations importante pour la gestion des plannings, rdv etc … Dès qu’elle a reprit la gestion de l’entreprise, elle m’a continué à me faire la misère, en voulant me rétrograder dans mon poste, me faisant des remarques etc… a tel point que fin juillet je me suis en arrêt maladie car je ne pouvais plus supporter cette pression. J’ai fini par demander une rupture conventionnelle . Qu’elle a accepter pour se débarrasser de moi. Hier je vais signer les documents, j’avais un badge qui me permettait d’avoir accès au parking sous terrain pour quand je prenais la voiture de fonction. Or ce badge était resté dans mon autre véhicule et sur l’instant T je l’avais pas mais je faisais le nécessaire pour lui remettre. Je constate que le solde de tout compte n’a pas été viré sur mon compte bancaire, je lui fais la remarque voici sa réponse : Le versement de ton solde de tout compte sera effectué dans les prochains jours. Tu pourras constater sa bonne réception directement sur ton compte bancaire. Avant de réagir je voulais savoir si cela était légal, car d’après ce que j’ai trouvé au sujet du STC, c’est que Le STC est immédiatement exigible : L’employeur est légalement tenu de vous remettre le STC et les documents de fin de contrat (attestation Pôle emploi, certificat de travail) le jour de la rupture du contrat de travail . Fin de contrat le 30.11 Le gérant doit donner la preuve que l’argent a bien été versé sur le compte ou doit donner un chèque de banque. Si elle n’a pas le droit de faire cela quels sont les recours possible, car aujourd’hui je suis sans emploi et endetté. merci d’avance pour vos réponses. Sandrine","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Alainverce","2025-12-03T09:17:28.153Z","Bonjour. Si j’ai bien compris votre contrat s’est terminé hier. Il n’est pas forcément condamnable que vous n’ayez pas eu le versement de votre solde de salaire ce même jour. C’est d’ailleurs rarement le cas car jusqu’à la dernière heure le salarié peut avoir une absence modifiant le total du. Attendez au moins quelques jours. Cdt.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","SandrineV_974","2025-12-03T09:34:50.000Z","Bonjour, merci pour votre réponse la fin du contrat était le 30.11 et hier 02.12 je suis allée signer et récupérer mes documents.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","SandrineV_974","2025-12-03T09:45:55.048Z","il ne pouvait pas y avoir d’absence puisque j’étais en arrêt maladie jusqu’au 30.11. Il est bien écrit sur le “ Reçu pour solde de tout compte” Reconnais avoir recu de mon ex employeur, … mon certificat de travail, mon attestation de France Travail, pour solde de tout compte, la somme de …. pensant qu’elle avait fait le virement je l’ai signé je lui faisais confiance. Et aujourd’hui elle se réserve le droit de décider quand elle va me payer sans donner de date !","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Math64","2025-12-03T10:00:08.154Z","Bonjour, Sauf que là, il faut patienter. A quelle date les salaires sont versés habituellement. A noter, si la loi ne laisse aucun délai à l’employeur, les tribunaux admettent facilement un délai de 15 jours pour le versement du sdtc.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","SandrineV_974","2025-12-03T10:12:50.639Z","le salaire est versé entre le 30 du mois précédent ou le 1er.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Math64","2025-12-03T10:14:08.766Z","Donc je laisserais 15 jours, à défaut de paiement effectif : courrier ar dénonçant le solde de tout compte et en exigeant le paiement.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","SandrineV_974","2025-12-03T10:16:40.505Z","sauf que à ce jour je me retrouve sans ressource et que mon loyer ne passe, mon crédit non plus, etc … et j’ai des frais bancaires qui s’accumulent. Je trouve qu’une fois de plus elle abuse et essaye de profiter de son statut de gérante.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Math64","2025-12-03T10:23:31.369Z","Le salaire lui doit être payé. Vous pouvez faire partir ce courrier d’ici 72h: Code du travail numérique Modèle de document : Demande de paiement de salaire Tout salarié doit percevoir son salaire au moins une fois par mois. Téléchargez et personnalisez notre modèle pour demander le paiement du salaire dû en cas de non-paiement.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","SandrineV_974","2025-12-03T11:01:14.472Z","comme je suis en arrêt maladie depuis fin juillet, l’entreprise m’a versé jusqu’à maintenant un complément de salaire. Je sais pas combien de temps ce complément est possible.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Mistawonders","2026-04-23T17:49:13.277Z","Il faut arrêter de transformer des habitudes de gestion de paie en règles de droit. Aucun texte ne prévoit un prétendu “délai de 15 jours admis par les tribunaux” pour verser le solde de tout compte. Une pratique interne, un usage, ou une tolérance observée ici ou là ne font pas loi. Le cadre juridique est beaucoup plus simple : À l’expiration du contrat, l’employeur délivre le certificat de travail. Au moment de la rupture, il remet les attestations permettant au salarié d’exercer ses droits, notamment pour France Travail. Le reçu pour solde de tout compte ne sert pas à annoncer des sommes qui seront peut-être versées plus tard : il dresse l’inventaire des sommes versées lors de la rupture. Autrement dit, un reçu atteste un paiement intervenu, pas un paiement à venir. Donc soutenir qu’un employeur pourrait remettre un reçu mentionnant des sommes “versées” alors que le règlement n’a pas eu lieu, puis régulariser plus tard “parce que ça se fait”, est juridiquement très contestable. Et au-delà du droit du travail , un écrit qui atteste sciemment comme vrai un fait inexact, alors qu’il est de nature à produire des effets juridiques, peut soulever la question du faux au sens de l’article 441-1 du code pénal . Il faut donc être extrêmement prudent avant d’expliquer sur un forum qu’on peut faire signer ou établir un reçu de paiement avant paiement effectif. En résumé : la pratique ne fait pas loi, l’usage ne crée pas un délai légal, et un reçu pour solde de tout compte n’a pas vocation à couvrir un versement futur.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Math64","2026-04-23T21:10:29.268Z","Bonjour, Sur le principe, vous avez raison : les documents de fin de contrat doivent être tenus à la disposition du salarié à la fin du contrat. Mais en pratique, il faut quand même rappeler que l’obligation de remise est quérable. La Cour de cassation l’a dit expressément dans l’arrêt du 5 octobre 2004, n° 02-44.487 : « l’obligation de remettre un certificat de travail et une attestation Assedic pesant sur l’employeur était quérable » et l’employeur pouvait les tenir « à la disposition du salarié, en l’invitant à venir les retirer ». Donc, oui, la règle est une mise à disposition à la rupture ; non, cela ne signifie pas automatiquement remise en main propre instantanée sous peine de dommages-intérêts. Et surtout, sur le terrain contentieux, il n’y a plus de préjudice automatique. L’arrêt de principe est Cass. soc., 13 avril 2016, n° 14-28.293 : « l’existence d’un préjudice et l’évaluation de celui-ci relèvent du pouvoir souverain d’appréciation des juges du fond », et la Cour approuve le rejet de la demande du salarié qui « n’apportait aucun élément pour justifier le préjudice allégué ». En clair, un salarié qui récupère ses documents 7 jours après la rupture doit encore démontrer ce que ce retard lui a concrètement causé. Sans refus d’inscription à France Travail, sans retard d’allocation, sans frais bancaires, sans autre conséquence objectivable, la demande indemnitaire a peu de chances d’aboutir. Donc vous avez raison sur la règle, mais il faut ajouter la réalité pratique et contentieuse : courte souplesse matérielle possible, et surtout absence d’indemnisation sans préjudice prouvé.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Mistawonders","2026-04-23T21:42:54.690Z","Je pense qu’il faut distinguer deux questions, qui ne se recouvrent pas tout à fait. Les décisions que vous citez sur le caractère quérable des documents de fin de contrat et sur l’absence de préjudice automatique en cas de remise tardive sont exactes sur leur principe. En revanche, dans le fil présent, la salariée indique avoir récupéré ses documents. La difficulté semble donc porter surtout sur le versement effectif des sommes dues, et non plus sur la seule remise matérielle des pièces. C’est là que l’article L. 1234-20 du code du travail me paraît central : le reçu pour solde de tout compte fait l’inventaire des sommes versées au salarié lors de la rupture du contrat. Autrement dit, le reçu a vocation à constater un paiement intervenu, et non à mentionner des sommes qui seraient réglées ultérieurement. C’est pour cette raison qu’à mon sens, les considérations relatives aux usages pratiques ou à une certaine souplesse matérielle ne suffisent pas à créer un délai légal de paiement : la pratique, les usages ou les coutumes ne font pas loi. Donc, sans remettre en cause vos références sur les documents, il me semble que la question juridique discutée ici est avant tout celle du paiement, et non celle de la mise à disposition des documents.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Math64","2026-04-23T21:52:22.527Z","Je ne suis pas en désaccord avec vous sur le rôle central de l’article L.1234-20 du Code du travail , mais je pense qu’il faut aller au bout de sa logique. L’alinéa 1 dit bien que « le solde de tout compte, établi par l’employeur et dont le salarié lui donne reçu, fait l’inventaire des sommes versées au salarié lors de la rupture du contrat de travail ». Nous sommes d’accord : en théorie, le reçu constate un paiement déjà intervenu, ce n’est pas un simple engagement de payer plus tard. Mais c’est précisément parce qu’il est censé constater des sommes effectivement réglées que le législateur a prévu un mécanisme spécifique de dénonciation : « le reçu pour solde de tout compte peut être dénoncé dans les six mois qui suivent sa signature, délai au-delà duquel il devient libératoire pour l’employeur pour les sommes qui y sont mentionnées ». Autrement dit, le salarié dispose d’un outil juridique pour dire : « les sommes portées sur le reçu ne correspondent pas à ce qui m’a réellement été payé » ou « il manque des sommes ». Si l’on suivait votre raisonnement jusqu’au bout, en considérant qu’il doit y avoir paiement parfait et immédiat pour que le reçu soit valable, une grande partie de ce dispositif n’aurait plus d’utilité : il suffirait au salarié de refuser de signer, ou de dire que le paiement n’est pas intervenu, sans passer par la logique de dénonciation et de contestation dans les 6 mois. En pratique, le droit positif organise autre chose : l’employeur établit un reçu qui inventorie les sommes censées être versées lors de la rupture ; le salarié signe ou non ; s’il signe mais considère que les montants ne correspondent pas à ce qui lui a été effectivement payé (ou qu’il manque des postes), il a 6 mois pour dénoncer le reçu et contester devant le conseil de prud’hommes ; passé ce délai, le reçu devient libératoire pour les sommes qui y sont mentionnées (Cass. soc. 18 déc. 2013, n° 12‑24.985). Sur cette base, dire que les « flexibilités » sont dépourvues de fondement me semble un peu excessif : elles sont encadrées par deux choses très concrètes du point de vue du salarié : d’une part, la possibilité de dénoncer le reçu dans les six mois, précisément pour remettre en cause ce qui a été réellement payé ; d’autre part, l’action en paiement des sommes dues, indépendamment du reçu, dans les délais de prescription applicables (salaires, indemnités de rupture, etc.). En résumé, je vous rejoins sur le fait que le reçu n’a pas vocation à lister des promesses de paiement hypothétiques, mais la réalité du droit positif, c’est que le législateur a prévu un mécanisme de dénonciation pour traiter, justement, les situations où ce qui est inscrit sur le reçu ne correspond pas au paiement effectif. C’est pour cela que, sur un plan contentieux, on ne peut pas faire comme si tout décalage pratique entre édition du reçu, virement et réalité du crédit sur le compte créait ipso facto une illégalité insusceptible d’être couverte par la dénonciation et par l’action en paiement.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
2519,"Non paiement d'un solde de tout compte","Mistawonders","2026-04-23T22:17:54.199Z","Je vous rejoins sur un point : le mécanisme de dénonciation dans les 6 mois existe bien, et il a une fonction utile de protection du salarié. En revanche, je crois qu’il faut distinguer deux choses : d’une part, l’effet libératoire du reçu et sa contestation éventuelle ; d’autre part, la régularité du paiement lui-même. Le fait que le salarié puisse dénoncer un reçu inexact ne signifie pas que le droit autorise, par principe, l’établissement d’un reçu mentionnant comme versées des sommes qui ne le sont pas encore. L’article L. 1234-20 reste formulé en termes de sommes versées lors de la rupture. La dénonciation permet de contester un reçu signé ; elle ne transforme pas un paiement non encore effectué en situation juridiquement régulière. Autrement dit, l’existence d’un recours ne vaut pas validation de l’irrégularité qu’il permet de contester. Je vous rejoins donc sur l’existence du mécanisme de dénonciation, mais pas sur l’idée qu’il fonderait, à lui seul, une “flexibilité” juridique entre l’édition du reçu et le paiement effectif. À mon sens, cela reste deux questions distinctes : le reçu et son effet libératoire, d’un côté ; l’exécution effective et à bonne date du paiement, de l’autre.","https://forum.juritravail.com/t/non-paiement-dun-solde-de-tout-compte/2519"
3235,"Chômage fonctionnaire territorial","Christos","2026-03-30T14:26:01.442Z","Bonjour, J’ai rompu mon emploi en juin 2023 par rupture conventionnelle j’ai été admis à ARE gérer par France Travail et rémunéré par la ville de Lyon , j’ai 62 ans et toujours ARE jusqu’à la fin de mars 2026 mon administration ne me rémunère plus au titre de ARE puis-je voir avec France Travail pour continuer monARE jusqu’à ma retraite pleine et entière ? Cordialement","https://forum.juritravail.com/t/chomage-fonctionnaire-territorial/3235"
3235,"Chômage fonctionnaire territorial","milou27","2026-03-30T17:18:08.995Z","Bonjour Dans le secteur public, Il semble que les dispositions sur la poursuite de l’indemnisation des allocations chômage jusqu’à l’age de départ en retraite à taux plein soient les mêmes que dans le secteur privé VOIR la page 53 du Lien : Guide_Chomage_2021_WEB.pdf (lien datant de 2021) Extrait : 2-2 - Le maintien de droits en fonction de l’âge de l’allocataire En outre, la réglementation d’assurance chômage prévoit que les allocataires âgés de 62 ans continuent d’être indemnisés jusqu’aux limites d’âge applicables. Ces éléments sont précisés à l’article 9 § 3 du règlement général d’assurance chômage . -=-=-=- Pour bénéficier de la poursuite de l’indemnisation, il faut cumuler plusieurs conditions décrites dans le lien : Je suis proche de la retraite |France Travail –:-:-:-: Là… Avec une fin de droits en Mars 2026 - il faut s’attendre à beaucoup de retard pour bénéficier de la poursuite de vos droits ….Ce n’est pas automatique , loin de là….","https://forum.juritravail.com/t/chomage-fonctionnaire-territorial/3235"
3052,"Rupture déguisée en licenciement éco ?","Galira","2026-03-02T10:21:34.366Z","Bonjour, Je travaille dans une startup informatique depuis bientôt 18 mois et les projets sont en bernes .. donc mon employeur me dit qu’il ne pourra bientôt plus me payer. Je pense qu’il attend de moi que je fais une RC mais cela est bien moins avantageux qu’un licenciement éco que je considère plus légitime dans ce cas .. Qu’en pensez-vous ? Merci pour votre aide que j’attends avec impatience","https://forum.juritravail.com/t/rupture-deguisee-en-licenciement-eco/3052"
3052,"Rupture déguisée en licenciement éco ?","Henriri","2026-03-02T21:05:04.844Z","Hello ! Je ne sais pas sur quoi est fondée votre supposition. Car si votre employeur « préférait » une Rupture Conventionnelle comme vous l’exprimez il lui suffirait de vous la proposer sans avoir à « l’attendre de vous ». Et le cas échéant si vous la refusiez il lui resterait à vous licencier. A+","https://forum.juritravail.com/t/rupture-deguisee-en-licenciement-eco/3052"
3052,"Rupture déguisée en licenciement éco ?","Alainverce","2026-03-03T07:15:20.443Z","Bonjour. Rien ne vous oblige à demander une rupture conventionnelle si celle-ci ne vous convient pas. Et même si c’est l’employeur qui la propose rien n’oblige le salarié à l’accepter. Cdt.","https://forum.juritravail.com/t/rupture-deguisee-en-licenciement-eco/3052"
2915,"Question sur le droit d'option","Anthonybp","2026-02-12T13:58:08.635Z","Bonjour, J’ai demandé à France Travail de me calculer le montant de mes droits rechargeable en se basant sur mon avant dernier contrat( rupture amiable)On me demande de fournir une copie du contrat actuel , je cite: “ a reception, je vous enverrai une proposition de droit d’option(recalcule de droit sur vos derniers emplois) qui pourra vous donner une idée du rechargement éventuel si aucune autre fin de contrat n’intervient d’ici votre épuisement de droit” Je n’ai pas compris, car loguquement, à l’epuisement de mes droits( reliquat 20jours) je doit bénénéficier de droits rechargeables. Merci","https://forum.juritravail.com/t/question-sur-le-droit-doption/2915"
2915,"Question sur le droit d'option","milou27","2026-02-12T17:53:25.071Z","Bonjour Selon moi, vous ne pourrez recharger vos droits que lorsque le contrat que vous occupez actuellement prendra fin (si perte involontaire d’emploi) Les droits seront alors rechargés d’après la période d’affiliation au cours des 24 derniers mois (si-de 50 ans) précédant la perte involontaire du dernier emploi (celui occupé actuellement Il se peut que l’avant dernier emploi ne soit pris en compte que partiellement puisque la période d’affiliation est glissante … d’infos : FICHE 6 - Page 156 : PRE-CIRC-Circulaire_n_2025-03_du_1er_avril_2025_uid_67f53cc00a07f.pdf","https://forum.juritravail.com/t/question-sur-le-droit-doption/2915"
2915,"Question sur le droit d'option","Anthonybp","2026-02-12T19:03:01.354Z","Merci pour votre réponse, quelle seront les périodes prises en compte pour un rechargement de droit, est ce le période travaillées a partir de 2022? car selon la dernière attestation: “France Travail certifie que vous avez été admis au bénéfice de ALLOCATION D’AIDE AU RETOUR A L’EMPLOI en date du 11 mai 2022 après la fin de votre contrat de travail du 29 février 2020. Au 31 janvier 2026, vous avez bénéficié de 486 allocations journalières. Vous pourrez éventuellement prétendre à 27 allocations journalières.France Travail certifie que vous avez été admis au bénéfice de ALLOCATION D’AIDE AU RETOUR A L’EMPLOI en date du 11 mai 2022 après la fin de votre contrat de travail du 29 février 2020. Au 31 janvier 2026, vous avez bénéficié de 486 allocations journalières. Vous pourrez éventuellement prétendre à 27 allocations journalières. Merci","https://forum.juritravail.com/t/question-sur-le-droit-doption/2915"
2915,"Question sur le droit d'option","milou27","2026-02-13T08:10:09.949Z","J’avoue que je ne cerne pas assez votre parcours pour vous répondre Quel type d’emploi occupez-vous actuellement - CDI ou CDD et si CDD ,quelle date de fin ? Si votre conseiller vous parle de droit d’option, cela revient à comparer 2 périodes d’emploi qui ont généré des droits nouveaux et il vous est possible de choisir les droits les plus avantageux si les droits d’une période d’emploi prise en compte sont supérieurs de 30% aux droits de l’autre période (contre l’abandon des droits de cette autre période) De toute façon , les périodes d’emploi prises en compte pour recharger des droits sont limitées à la durée d’affiliation des 36 derniers mois (si + de 55 ans) précédant la fin du dernier emploi perdu involontairement","https://forum.juritravail.com/t/question-sur-le-droit-doption/2915"
