"sujet","auteur","date","heure","message","fil_complet","url"
"Matériel entreprise","Choumi","30/05/2026","11:39","Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Matériel entreprise","Marck_ESP","30/05/2026","16:31","Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Matériel entreprise","Choumi","30/05/2026","16:36","Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Matériel entreprise","yapasdequoi","30/05/2026","17:07","Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Matériel entreprise","Choumi","30/05/2026","18:16","Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Matériel entreprise","yapasdequoi","30/05/2026","18:20","Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Matériel entreprise","Choumi","30/05/2026","18:49","Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","Posté le Le 30/05/2026 à 11:39 Bjr, Mon entreprise nous fourni des ventilateurs pour les chaleurs car c’est intenable dans notre entrepôt…par contre, ils nous obligent à le ramener chez nous chaque soir, afin de le recharger !! En ont ils le droit ? Par ailleurs, une fontaine à eau est à disposition vers les toilettes, et non à proximité de notre poste de travail…est ce réglementaire ? Je vous remercie &nbsp Marck_ESP (voir ses messages) Posté le Le 30/05/2026 à 16:31 Bonjour Relativement simple et logique. Selon les principes généraux du Code du travail, c'est à l'employeur de fournir gratuitement les équipements de travail et de protection nécessaires à l'exécution de vos tâches (surtout quand les températures rendent le travail intenable). Si l'entreprise vous oblige à recharger un équipement professionnel chez vous, cela engendre des coûts d'électricité personnels pour les besoins de l'entreprise. La jurisprudenceb dit que tous les frais engagés par un salarié pour son activité professionnelle doivent être remboursés par l'employeur (justificatif forfait). __________________________ Marck,Administrateur Ces forums sont ouverts à toutes et tous. Ici, le respect est la règle. y compris pour les réponses des autres intervenants et nos informations ne prétendent pas remplacer l'expertise d'un avocat ou d'un notaire. Choumi (voir ses messages) Posté le Le 30/05/2026 à 16:36 Merci pour la confirmation ! C’est bien ce qu’il me semblait… Mais bon, c’est une société qui respecte aucunes lois et font comme ils veulent !! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 17:07 Bonjour, Si vous les laissez en charge sur le site n'y a-t-il pas risque de vol de ces ventilateurs ? Parfois il faut avoir l'esprit pratique. __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:16 Absolument pas !!! Juste un grand patron des p’us radins et qui pense absolument pas à ces employés…pas de primes d’ancienneté, pas de prime sur les bénéfices, pas de 13eme mois et même récupération en heures sup pour les jours fériés !!! Ça fait halluciner mais pourtant réel !!! yapasdequoi (voir ses messages) Posté le Le 30/05/2026 à 18:20 Vous n'avez pas de syndicat ? et si c'est aussi pourri, vous ne pouvez pas changer ? __________________________ Page 1 = tout va bien. Page 2 = on s'enlise. Page 3 = on tourne en rond, au delà = on se noie ... Choumi (voir ses messages) Posté le Le 30/05/2026 à 18:49 Non pas de syndicat et pas de ce . Plusieurs noms de sociétés pour éviter le nombre requit de personnel. Et non , l’âge est là et pas évident de trouver autre chose","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/materiel-entreprise-t64784.html"
"Rupture conventionnelle de contrat","Achtag","18/05/2026","13:34","Bonjour, Mon employeur m’impose une rupture conventionnelle depuis fin août 2025, m’ayant fortement mise « sous pression » et de manière non légale ( chantage par téléphone, enfermée à 5 personnes dans un petit bureau de verre étroit pendant plus d’une heure sous prétexte premier d’un « point professionnel » qui n’était en réalité qu’un rendez-vous pour m’annoncer et me faire signer leur rupture conventionnelle selon LEURS conditions, le tout dans l’heure, tout en un). Le contexte est dressé. Les termes de cette rupture conventionnelle sont indécents (minimum légal), et j’ai, de prime abord, et au vu du traitement irrespectueux et agressif que j’ai reçu, et malgré ma santé fragile à l’époque des faits, refusé de signer cette rupture conventionnelle. Après 8 longs mois d’arrêt maladie, je souhaite rapidement mettre fin à tout contact avec l’entreprise et mettre un terme définitif aux parlementations obsènes de cette entreprise. Épuisée de lutter contre du vent, j’ai accepté leurs termes honteux de rupture conventionnelle, néanmoins, avant de signer leur document CERFA, je constate que mon ancienneté dans l’entreprise indiquée dans le document ne prend pas en compte ma période d’arrêt maladie.( Embauchée en août 2023 et arrêté pour maladie fin septembre 2025). Ma question est la suivante : est-ce légal de ne pas prendre en compte dans la comptabilisation de l’ancienneté professionnelle, la période d’arrêt maladie? Merci d’avance pour votre retour &nbsp kang74 (voir ses messages) Posté le","Posté le Le 18/05/2026 à 13:34 Bonjour, Mon employeur m’impose une rupture conventionnelle depuis fin août 2025, m’ayant fortement mise « sous pression » et de manière non légale ( chantage par téléphone, enfermée à 5 personnes dans un petit bureau de verre étroit pendant plus d’une heure sous prétexte premier d’un « point professionnel » qui n’était en réalité qu’un rendez-vous pour m’annoncer et me faire signer leur rupture conventionnelle selon LEURS conditions, le tout dans l’heure, tout en un). Le contexte est dressé. Les termes de cette rupture conventionnelle sont indécents (minimum légal), et j’ai, de prime abord, et au vu du traitement irrespectueux et agressif que j’ai reçu, et malgré ma santé fragile à l’époque des faits, refusé de signer cette rupture conventionnelle. Après 8 longs mois d’arrêt maladie, je souhaite rapidement mettre fin à tout contact avec l’entreprise et mettre un terme définitif aux parlementations obsènes de cette entreprise. Épuisée de lutter contre du vent, j’ai accepté leurs termes honteux de rupture conventionnelle, néanmoins, avant de signer leur document CERFA, je constate que mon ancienneté dans l’entreprise indiquée dans le document ne prend pas en compte ma période d’arrêt maladie.( Embauchée en août 2023 et arrêté pour maladie fin septembre 2025). Ma question est la suivante : est-ce légal de ne pas prendre en compte dans la comptabilisation de l’ancienneté professionnelle, la période d’arrêt maladie? Merci d’avance pour votre retour &nbsp kang74 (voir ses messages) Posté le Le 18/05/2026 à 13:46 Bonjour Sauf convention collective plus favorable, les périodes en arrêt maladie ne comptent pas pour l'ancienneté . C'est donc normal . Achtag (voir ses messages) Posté le Le 18/05/2026 à 19:07 Merci pour votre retour. Convention syntec cadres des bureaux d’études techniques et de conseils kang74 (voir ses messages) Posté le Le 19/05/2026 à 04:38 Bonjour CCN qui est fidèle donc au code du travail puisqu'il n'est pas prévu mieux à ce niveau . Notez qu'une rupture conventionnelle met en moyenne 40 jours à être homologuée, cette période devant être travaillée si pas de pose de congés prévus dans la convention . hideo (voir ses messages) Posté le Le 19/05/2026 à 07:50 Bonjour, La rupture conventionnelle ne peut pas être imposée par l’employeur ou le salarié (article L 1237-11 c. trav.). Elle doit reposer sur le consentement libre et mutuel de chacune des parties, employeur et salarié (c. civ. articles 1128, 1130, 1131). Si le consentement de l’un ou de l’autre est vicié, la rupture conventionnelle est nulle et a alors les effets d’un licenciement sans cause réelle et sérieuse (Cass. soc. 16.09.2015 : n°14-13830). Une rupture conventionnelle acceptée dans de telles conditions est tout à fait illégale .je vous conseille vivement de ne pas l'accepter et de vous faire assister soit par un délégué du personnel (si il y en a) soit par un conseillé du salarié. Vous subissez un harcèlement moral ,il faut donc monter un dossier de harcèlement moral. 1/si votre arrêt de travail est en relation avec vos conditions de travail ,il faut que votre médecin traitant atteste qu'il constate un harcèlement moral ,afin d'en informer la CPAM et l'éventuelle reconnaissance en AT. 2/de votre côté vous pouvez informer l'inspecteur du travail de ce qui se passe exactement ,en signalant que l'on veut vous faire signer une rupture conventionnelle sous la contrainte .Cela s'appelle une extorsion de signature. 3/Prenez rendez vous avec le Médecin du Travail ,avec l'aide de votre médecin traitant .Le MDT peut prononcer une inaptitude ,éventuellement professionnelle, ce qui est beaucoup plus avantageux qu'une rupture conventionnelle obtenue dans des conditions illégale. En plus les arrêts maladie doivent compter dans le calcul de l'ancienneté Dans un arrêt du 1ᵉʳ octobre 2025 (Cass. soc. 1-10-2025, n° 24-15.529), la Cour de cassation statue sur le calcul de l’ancienneté des salariés dont le licenciement est jugé sans cause réelle et sérieuse. Elle rappelle que les périodes de suspension du contrat de travail pour maladie ne peuvent être déduites de l’ancienneté du salarié lors de l’application du barème d’indemnisation prévu par l’article L1235-3 du Code du travail. Cordialement kang74 (voir ses messages) Posté le Le 19/05/2026 à 09:04 Hideo, l'ancienneté est calculée selon la loi qui stipule les activités de travail effectif sauf exception prévues par la loi . Le fait que les dommages et interets ne tiennent pas compte de cette règle n'a aucun impact sur la définition même de l'ancienneté prévu pour l'indemnité de licenciement ou la RC . Quand au reste, il ne suffit pas de dire mais de prouver : faire valoir le harcèlement empêche donc toute RC . Ce qui, il me semble, n'est pas le but du postant. M'enfin oui, s'il a des éléments il peut demander une résiliation judiciaire de son contrat au tort de l'employeur pour harcèlement si tant est qu'il ait des elements : seul vous en parlez Hideo ... hideo (voir ses messages) Posté le Le 19/05/2026 à 13:06 bonjour, @achtag Vu tout ce que vous nous avez exposé ont peut effectivement soupçonné du harcèlement moral ,mais évidemment ,il faut le démonter sur le plan juridique . Votre arrêt de travail de 8 mois est il du à vos conditions de travail?? Si c'est le cas ,il faudra le faire reconnaitre comme AT par la CPAM et dans ce cas vos 8 mois d'arrêt de travail devront être pris en compte . A votre reprise que vous a préconisé le Médecin du Travail lors de la visite de reprise? Cordialement","https://www.forum-juridique.net/travail/salaries/rupture-conventionnelle/rupture-conventionnelle-de-contrat-t64612.html"
