variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
jours_interim_m9,0.026835118931742518,0.08860640044624041,0.8373781639768414,0.31357603148063234,-0.07376748543470049,Avant appariement
jours_interim_m8,0.028461789733826504,0.12076800322098337,0.8669592779914017,0.24671855030020334,-0.10647122169453539,Avant appariement
jours_interim_m7,0.030365621483932913,0.1530868805740732,0.9069411873375447,0.20848573679796895,-0.13531335967925995,Avant appariement
jours_interim_m6,0.030999132222269882,0.18631585348719681,0.9169925375710232,0.17403825759556513,-0.16937621071196263,Avant appariement
jours_interim_m5,0.03326921236797735,0.2142247516634408,0.9587831937728822,0.16415794294090083,-0.18873457573175653,Avant appariement
jours_interim_m4,0.035651476706931993,0.236371109289056,0.9986459159844518,0.1595427115517909,-0.20099179235540882,Avant appariement
jours_interim_m3,0.03853856991549891,0.25888863491956976,1.0375497297296172,0.157120984333774,-0.21237542518708333,Avant appariement
jours_interim_m2,0.043600056752003645,0.27595397516739256,1.1006128681903191,0.164495671257215,-0.21111321258439986,Avant appariement
jours_interim_m1,0.04934454735327792,0.29285994384249053,1.1483207860266822,0.16999653243839108,-0.21206216890996374,Avant appariement
jours_interim_m10,0.018134244884895716,0.05414020085012152,0.6852200347198887,0.3519229930812667,-0.052546560434335074,Avant appariement
jours_interim_m11,0.01074328627096442,0.029406152162106052,0.5290219808439154,0.37241238005726146,-0.03527805378024169,Avant appariement
jours_autre_m9,0.01790657696330587,0.022177812541284578,0.7319246512572576,0.8190154967992206,-0.005835621973712497,Avant appariement
jours_autre_m8,0.02082336598773233,0.027139301239533377,0.7847163150125595,0.773371217461843,-0.008048686042292825,Avant appariement
jours_autre_m7,0.02532393185800121,0.03431940998966182,0.8681347849121194,0.735335482611956,-0.010361845059084019,Avant appariement
jours_autre_m6,0.02702649196728181,0.03953253801326559,0.8980168152480169,0.6863929662461433,-0.013926293843985341,Avant appariement
jours_autre_m5,0.031315887591438364,0.04506440918231898,0.9703389710115652,0.7017620792766998,-0.01416878225198764,Avant appariement
jours_autre_m4,0.034212879405291795,0.04947858234792073,1.012910676220931,0.694450359076158,-0.015071124533491692,Avant appariement
jours_autre_m3,0.037149465640291285,0.05270166270684228,1.057386767819842,0.7104549068008537,-0.014708144209726659,Avant appariement
jours_autre_m2,0.041696225001897236,0.055564060032755054,1.1194615850166005,0.7542795891563179,-0.012387950793909709,Avant appariement
jours_autre_m1,0.043850821419262026,0.057489100871720565,1.1452913802427118,0.7696332285655552,-0.011908130706063898,Avant appariement
jours_autre_m10,0.01106334117522841,0.014152615056839032,0.5674234593751247,0.7768441445365043,-0.005444388719868377,Avant appariement
jours_autre_m11,0.005883071075285492,0.006928469424773472,0.4257529124497647,0.8558537118494756,-0.0024554109177381796,Avant appariement
jours_ns_min_m9,0.006684858103493218,0.009943947340277181,0.4499720500618953,0.6771633395846999,-0.007242870387917792,Avant appariement
jours_ns_min_m8,0.006991714867375187,0.010071863997332623,0.45715845336325445,0.6903678570270874,-0.006737596357011853,Avant appariement
jours_ns_min_m7,0.00882625638047599,0.009572779335378602,0.5182162039268169,0.9268827833933008,-0.0014405627405044174,Avant appariement
jours_ns_min_m6,0.007407456289408822,0.00908627663969233,0.4711841175895474,0.8057412168285465,-0.0035629816193124366,Avant appariement
jours_ns_min_m5,0.006147033882925896,0.008622840882163595,0.43343749030928325,0.719888031512483,-0.005712027811602233,Avant appariement
jours_ns_min_m4,0.005176970564847413,0.008733981584195373,0.39542607377182876,0.5884447502578386,-0.008995388152882524,Avant appariement
jours_ns_min_m3,0.005348546389813675,0.007398196165436081,0.404547363854493,0.7270075706721055,-0.005066526094975669,Avant appariement
jours_ns_min_m2,0.005295753828285595,0.007930832737437431,0.4006222241615397,0.6632673964277657,-0.006577465627791319,Avant appariement
jours_ns_min_m1,0.005209965915802464,0.007316413384695715,0.3978630053706772,0.7126776339512446,-0.005294403954272493,Avant appariement
jours_ns_min_m10,0.006024951084392209,0.007924541754303557,0.42174473337271867,0.7584977178879635,-0.004504124223959371,Avant appariement
jours_ns_min_m11,0.004500565870268879,0.004550477800169018,0.37349397205697316,0.9890342788832043,-1.336351685283016e-4,Avant appariement
jours_indemnises_m9,0.049882371573845244,0.12126708788293739,1.147655158900246,0.4028381142038582,-0.062200492678913574,Avant appariement
jours_indemnises_m8,0.048262299841952266,0.13058193690982714,1.122844530162955,0.3654080876007224,-0.07331347738402223,Avant appariement
jours_indemnises_m7,0.0482161063506152,0.13649965504442482,1.1181437947500188,0.3492608634384295,-0.07895545198061668,Avant appariement
jours_indemnises_m6,0.04034671514783567,0.1334841771289211,1.0085401097317956,0.2924878099420665,-0.0923487931539518,Avant appariement
jours_indemnises_m5,0.0344801417480277,0.12519685534723082,0.9361366173314534,0.267397150881602,-0.09690542162296756,Avant appariement
jours_indemnises_m4,0.028504683690068068,0.11058919251037488,0.8481837518644993,0.24955661950716249,-0.09677679941388471,Avant appariement
jours_indemnises_m3,0.02471681740042828,0.093477718386237,0.7919868586009928,0.2591159999502382,-0.08682076001522498,Avant appariement
jours_indemnises_m2,0.021338093462631116,0.07869810201038852,0.7212190707528173,0.26070018425820507,-0.07953201859718478,Avant appariement
jours_indemnises_m1,0.019539846835580868,0.06620840349527023,0.6880838557739984,0.2940670013181801,-0.06782393783559089,Avant appariement
jours_indemnises_m10,0.04426326330620016,0.09245438512979347,1.0778287134408036,0.47239169865312947,-0.04471129895004421,Avant appariement
jours_indemnises_m11,0.03248062348015165,0.05931348598054409,0.9515890187836431,0.538604094949486,-0.028197953077150065,Avant appariement
niv_dipBac,0.189089757253203,0.19300945954163898,0.3915805496834851,0.9844513844883894,-0.010009951443206936,Avant appariement
niv_dipinferieur_bac,0.38288135201750073,0.5214302340455426,0.48609052852540624,0.9468734509500013,-0.2850269114445425,Avant appariement
niv_dipmanquant,0.0056916980397462,0.007198981699530063,0.07522846061365163,0.7918267254944206,-0.020036082720405135,Avant appariement
niv_dipsuperieur,0.42233719268955006,0.27836132471328845,0.4939324785291051,1.2145224928858729,0.2914889670851596,Avant appariement
qualif_classecadre,0.23262712283839207,0.1442983771360509,0.42250719942509113,1.4457177531313514,0.2090585576353037,Avant appariement
qualif_classemanquant,0.025254641620995603,0.034155844428181086,0.15689782000398103,0.746209588194883,-0.05673248236947861,Avant appariement
qualif_classeouvrier_employe_non_qualifie,0.16214245412821335,0.2356015123523454,0.3685820491401259,0.7543442019313927,-0.19930177933381857,Avant appariement
qualif_classeouvrier_employe_qualifie,0.46186562313370044,0.501697516948957,0.4985444708240318,0.994195732107349,-0.07989637062751782,Avant appariement
naf_64AZ2,7.885888878257053e-4,5.724794651825538e-4,0.028070796485406398,1.3772010434901276,0.00769872784890531,Avant appariement
naf_64AZ3,7.291972561066145e-4,3.2713112296145936e-4,0.026993849887219045,2.2281733531955514,0.014894731015583074,Avant appariement
naf_64BZ0,8.842754055953516e-4,7.591119648208223e-4,0.029723666963039984,1.164736885707813,0.004210901734640085,Avant appariement
naf_64CA0,0.032094577873977556,0.030286889800848444,0.17625157713866715,1.057711359180529,0.010256294454074026,Avant appariement
naf_64CB0,0.004441174238549788,0.004087042042640284,0.066494095968822,1.0862624641318634,0.005325769013771563,Avant appariement
naf_64CC1,0.0027287155239826707,0.0026589888712508364,0.052165875958581805,1.0261524834487656,0.0013366334112206843,Avant appariement
naf_64CC2,0.001441896836735704,0.0020340845466193303,0.03794499335871401,0.7092891925680646,-0.01560647815339863,Avant appariement
naf_64CC3,0.0022304857245614095,0.0024094465402738257,0.047175396142149044,0.9258925249668076,-0.003793520147094704,Avant appariement
naf_64CD0,1.0228558796065635e-4,1.0484971889790363e-4,0.010113133198007045,0.9755483785770123,-2.535446618811065e-4,Avant appariement
